                                kicad schematic
                                Transient Analysis  Wed Oct 22 17:17:05  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
434	3.393422e-02	8.838587e-07	-6.14404e-07	
435	3.403422e-02	-8.83908e-07	6.144038e-07	
436	3.413422e-02	8.838584e-07	-6.14404e-07	
437	3.423422e-02	-8.83908e-07	6.144036e-07	
438	3.433422e-02	8.838580e-07	-6.14403e-07	
439	3.443422e-02	-8.83907e-07	6.144033e-07	
440	3.453422e-02	8.838577e-07	-6.14403e-07	
441	3.463422e-02	-8.83907e-07	6.144030e-07	
442	3.473422e-02	8.838574e-07	-6.14403e-07	
443	3.483422e-02	-8.83907e-07	6.144028e-07	
444	3.493422e-02	8.838571e-07	-6.14403e-07	
445	3.503422e-02	-8.83906e-07	6.144025e-07	
446	3.513422e-02	8.838567e-07	-6.14402e-07	
447	3.523422e-02	-8.83906e-07	6.144023e-07	
448	3.533422e-02	8.838564e-07	-6.14402e-07	
449	3.543422e-02	-8.83906e-07	6.144020e-07	
450	3.553422e-02	8.838561e-07	-6.14402e-07	
451	3.563422e-02	-8.83905e-07	6.144017e-07	
452	3.573422e-02	8.838558e-07	-6.14402e-07	
453	3.583422e-02	-8.83905e-07	6.144015e-07	
454	3.593422e-02	8.838555e-07	-6.14401e-07	
455	3.603422e-02	-8.83905e-07	6.144012e-07	
456	3.613422e-02	8.838551e-07	-6.14401e-07	
457	3.623422e-02	-8.83904e-07	6.144010e-07	
458	3.633422e-02	8.838548e-07	-6.14401e-07	
459	3.643422e-02	-8.83904e-07	6.144007e-07	
460	3.653422e-02	8.838545e-07	-6.14401e-07	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
461	3.663422e-02	-8.83904e-07	6.144005e-07	
462	3.673422e-02	8.838542e-07	-6.14400e-07	
463	3.683422e-02	-8.83904e-07	6.144002e-07	
464	3.693422e-02	8.838538e-07	-6.14400e-07	
465	3.703422e-02	-8.83903e-07	6.143999e-07	
466	3.713422e-02	8.838535e-07	-6.14400e-07	
467	3.723422e-02	-8.83903e-07	6.143997e-07	
